"fecha","plataforma","usuarios_unicos","latencia_ms","errores_5xx","tiempo_caida_min","carga_cpu_pct","carga_memoria_pct","registro_incompleto"
"2025-08-24","SIGE","156","193.85099954686","1","2","40.4706271318835","61.7801029220274","0"
"2025-08-25","SIGE","195","140.327946340148","2","5","44.2792468208224","50.3611559396211","0"
"2025-08-26","SIGE","188","154.962005083044","2","5","62.5505436737592","68.7273851819817","0"
"2025-08-27","SIGE","186","258.882956950062","3","12","54.1257240645239","61.4767075475942","0"
"2025-08-28","SIGE","182","180.06986905853","4","1","45.311417226869","61.3850947738016","0"
"2025-08-29","SIGE","168","127.787183700041","2","3","40.3078097741602","66.8167448938892","0"
"2025-08-30","SIGE","176","155.005110445876","3","1","47.2955809331521","41.1376510588174","0"
"2025-08-31","SIGE","163","270.690899494188","2","7","58.0654117916799","57.5660321768325","0"
"2025-09-01","SIGE","196","187.781815727313","2","2","67.9314042825541","59.5450280042264","0"
"2025-09-02","SIGE","174","201.003421521686","7","2","59.9192317459624","65.3451467474338","0"
"2025-09-03","SIGE","173","242.184822155354","4","5","42.3291737210768","56.7583908977034","0"
"2025-09-04","SIGE","192","635.486443840124","3","2","42.6937473429218","62.5275878151601","0"
"2025-09-05","SIGE","171","254.520548345188","4","2","59.1759569376795","64.1000181560632","0"
"2025-09-06","SIGE","176","198.136722949414","4","2","66.6261568675937","71.1933556514773","0"
"2025-09-07","SIGE","162","123.658939315345","1","4","64.9384652185981","64.0414776757553","0"
"2025-09-08","SIGE","214","260.449605094491","4","3","54.8934726429588","50.4178076430139","0"
"2025-09-09","SIGE","171","265.490811708948","2","3","57.3006412268099","59.1529298096833","0"
"2025-09-10","SIGE","183","146.565494182638","2","3","71.7881643242437","62.0392341186651","0"
"2025-09-11","SIGE","182","127.121032642838","1","3","50.7137004944867","64.998667111044","0"
"2025-09-12","SIGE","188","118.280764375921","3","4","62.3633986637209","78.1311403000157","0"
"2025-09-13","SIGE","165","223.143851253439","1","3","41.6734100325466","53.078644370806","0"
"2025-09-14","SIGE","181","204.822611577435","2","4","48.7715945425076","39.6768482300866","0"
"2025-09-15","SIGE","165","268.652483685086","1","3","54.8041433790781","42.1692056668474","0"
"2025-09-16","SIGE","186","327.639137548812","3","1","62.3489060594325","64.8671652080338","0"
"2025-09-17","SIGE","179","179.872110326708","3","3","37.5393940895436","39.8750825430054","0"
"2025-09-18","SIGE","181","250.926805578007","1","0","45.2770719455206","55.7827251159775","0"
"2025-09-19","SIGE","192","172.590640167273","4","5","55.7220202235226","57.2388634174852","0"
"2025-09-20","SIGE","167","226.706567637041","3","6","52.1944944385006","70.0612998859302","0"
"2025-09-21","SIGE",NA,"132.763653631281","2","0","55.9291397957408","75.530801203563","1"
"2025-09-22","SIGE","163","225.600516598119","4","3","42.2304339161989","35.5352171640588","0"
"2025-09-23","SIGE","186","261.128647246","0","5","76.1836075304511","76.0190126607382","0"
"2025-09-24","SIGE","198","232.293750038463","4","4","64.7060394990537","69.6562838817506","0"
"2025-09-25","SIGE","209","223.024553111437","1","2","55.1267635358623","61.3265375422543","0"
"2025-09-26","SIGE","172","237.945289068764","2","0","70.0209675731654","76.3823091965783","0"
"2025-09-27","SIGE","200","214.590052279597","2","8","68.9084822781205","61.1803515046049","0"
"2025-09-28","SIGE","170","260.702953206233","1","4","56.4395328718734","52.3213494084414","0"
"2025-09-29","SIGE","186","252.071130324789","0","2","42.3818261504516","57.8050638876174","0"
"2025-09-30","SIGE","199","246.992851872387","1","3","49.5872155625835","50.1975116836068","0"
"2025-10-01","SIGE",NA,"268.488083835633","0","1","59.453592115535","69.3612179530768","1"
"2025-10-02","SIGE","173","234.344032325381","2","3","45.3758815657913","61.786563015584","0"
"2025-10-03","SIGE","171","150.868031426033","1","3","32.5121884420486","71.415017895475","0"
"2025-10-04","SIGE","210","213.373764122343","2","4","61.725069232714","39.0863505743353","0"
"2025-10-05","SIGE","181","178.020639019427","3","0","55.2726943989531","51.652122446796","0"
"2025-10-06","SIGE","156","261.482445849637","2","2","62.9696991488212","59.219901990223","0"
"2025-10-07","SIGE","174","194.982071054527","5","2","59.3072086383248","44.7531740026369","0"
"2025-10-08","SIGE","162","193.469685332642","1","4","68.5901811977301","63.2838348125287","0"
"2025-10-09","SIGE","525","229.720613782958","2","3","52.1232000497676","43.989531681699","0"
"2025-10-10","SIGE","188","279.859090084714","2","3","66.4309271166255","49.8884423032737","0"
"2025-10-11","SIGE","186","273.040967582342","4","0","39.873058083011","59.9683230388972","0"
"2025-10-12","SIGE","177","194.15432590307","2","2","53.3471294341458","60.8641730340721","0"
"2025-10-13","SIGE","159","235.078800412671","4","2","45.5303602608917","57.2718033964907","0"
"2025-10-14","SIGE","186","279.855604803709","2","4","45.7373182036311","54.823854514267","0"
"2025-10-15","SIGE","162",NA,"1","3","43.3534906555798","56.8934449237402","1"
"2025-10-16","SIGE","163","231.393461711946","0","2","64.196519419117","65.5411183255565","0"
"2025-10-17","SIGE","161","251.984021230742","3","2","35.8688560428886","72.4079300841745","0"
"2025-10-18","SIGE","168","289.268645048146","2","1","57.3316892224132","69.1695997646674","0"
"2025-10-19","SIGE","201","214.612108817184","5","0","72.7092909649733","41.6788427767658","0"
"2025-10-20","SIGE","147","195.604964009236","1","2","52.0162592643567","67.4299091999831","0"
"2025-10-21","SIGE","179","172.265812126907","4","2","37.0323462165057","72.9315934111577","0"
"2025-10-22","SIGE",NA,"235.987534138729","0","5","73.2561359905957","61.4396710052479","1"
"2025-10-23","SIGE","187","222.387335918917","1","3","47.2717992266957","51.4471108069039","0"
"2025-10-24","SIGE","510","259.604421383673","3","2","66.7002679808852","63.857817645823","0"
"2025-10-25","SIGE","191","214.803637647123","7","4","63.6493145230263","60.0723992520737","0"
"2025-10-26","SIGE","187","272.637454944996","0","1","62.5922736078789","56.7129715568781","0"
"2025-10-27","SIGE","183",NA,"1","4","48.9220534207387","73.6244031751396","1"
"2025-10-28","SIGE","167","187.275314247526","3","6","50.3892170957619","38.47795604312","0"
"2025-10-29","SIGE","166","174.477844306904","1","2","47.4485196864415","54.7544242866681","0"
"2025-10-30","SIGE","182","173.49622593334","5","3","39.4519704602718","67.4824652292107","0"
"2025-10-31","SIGE","201","250.96770294795","6","4","54.7814793109931","64.5107569631717","0"
"2025-11-01","SIGE","204","132.54966200693","3","3","61.8198042137501","61.888357546946","0"
"2025-11-02","SIGE","154","363.422442249271","0","2","58.8915665856418","55.1856600700825","0"
"2025-11-03","SIGE","178","189.342086338343","4","2","65.2339515221621","67.3395760791132","0"
"2025-11-04","SIGE","180","126.936250959023","0","5","51.8360461051094","66.6981877698145","0"
"2025-11-05","SIGE","182","208.203286008466","2","2","57.1094354998893","46.3178278490221","0"
"2025-11-06","SIGE","182","143.233651762417","1","3","74.1561104848931","54.8543674460419","0"
"2025-11-07","SIGE","203","284.783081419878","1","3","73.0207920296576","67.2762455558062","0"
"2025-11-08","SIGE","171","198.832281898197","0","3","39.6988002971886","45.9828208387208","0"
"2025-11-09","SIGE",NA,"244.920680832654","2","2","75.7875619791309","64.259040673703","1"
"2025-11-10","SIGE","187","107.201599613251","2","4","77.0832634659219","58.1281547208142","0"
"2025-11-11","SIGE","191","260.881595238465","0","6","64.2898260272622","43.5302243139834","0"
"2025-11-12","SIGE","176","215.182335428232","2","3","55.5359518990103","75.7000008238725","0"
"2025-11-13","SIGE","181",NA,"2","5","45.6408345248075","52.0982373307627","1"
"2025-11-14","SIGE","155","194.277458899311","2","3","60.1484527065175","73.3349309860905","0"
"2025-11-15","SIGE","180","325.547883650692","7","4","40.621778908285","63.7114362177486","0"
"2025-11-16","SIGE","154","191.570608658691","1","2","72.1985538535729","48.3768653172432","0"
"2025-11-17","SIGE","196","280.156082395717","0","2","37.9247848301273","55.9458027214648","0"
"2025-11-18","SIGE","156","253.477084638038","2","6","56.2419149601378","82.7961926866542","0"
"2025-11-19","SIGE","176","142.480661419334","2","2","64.9982537914939","42.5655377924434","0"
"2025-11-20","SIGE","174","81.4712190362665","1","1","75.1033381316986","60.3416959183531","0"
"2025-11-21","SIGE","183","127.277580693355","1","2","47.6442671407158","61.6572632578777","0"
"2025-11-22","SIGE","187","261.126781405895","0","2","76.0761032580568","65.9970051354206","0"
"2025-11-23","SIGE","188","266.849342345563","1","7","58.3526960848457","61.9778406768422","0"
"2025-11-24","SIGE","210","306.79136489262","3","4","59.7917624420906","70.7627737700755","0"
"2025-11-25","SIGE","172","199.37475643661","2","0","68.5436035382741","74.6590105661255","0"
"2025-11-26","SIGE","139","149.623564722795","3","3","52.1750813935398","78.6578013968993","0"
"2025-11-27","SIGE","158","155.925102068514","2","5","47.3424512489121","61.3733987739762","0"
"2025-11-28","SIGE","208","186.111441451818","1","0","57.7278076403729","46.8452046165218","0"
"2025-11-29","SIGE","192","197.380613194787","2","3","55.1939464326945","44.9669408725458","0"
"2025-11-30","SIGE","192","253.400993178153","1","1","50.978962499263","73.0869802116134","0"
"2025-12-01","SIGE","157","240.554102902655","1","3","59.8337895313086","70.1824685401329","0"
"2025-12-02","SIGE","160","229.896782074793","1","1","65.6718114883532","75.8896467055962","0"
"2025-12-03","SIGE","169","171.490505702686","4","6","75.2195534083319","57.9357015903925","0"
"2025-12-04","SIGE","166","222.724530728917","0","3","42.8346927559181","51.5061154904619","0"
"2025-12-05","SIGE","186","176.07602777128","0","3","49.0150049373618","43.6086819653211","0"
"2025-12-06","SIGE","183","101.372126208854","5","0","33.3995876563418","52.485200886737","0"
"2025-12-07","SIGE","148","219.115615337576","2","2","47.3803562875565","79.3855979252001","0"
"2025-12-08","SIGE","189","219.473307631725","1","4","75.0568627744225","65.5451453728796","0"
"2025-12-09","SIGE","169","262.45764568081","1","1","42.7104477114656","75.4353054604012","0"
"2025-12-10","SIGE","178","259.312176625615","2","1","56.0037247137034","52.8457059713149","0"
"2025-12-11","SIGE","192","143.259963619112","2","1","71.3766344729976","66.3635537460333","0"
"2024-12-12","Biblioteca","74","136.441951490039","0","3","63.1083494995337","37.7496548733655","0"
"2024-12-13","Biblioteca","86","160.7810511973","4","1","29.9427540475891","59.0046606965981","0"
"2024-12-14","Biblioteca","85","139.987946709519","4","4","38.5047932359078","40.0273494139537","0"
"2024-12-15","Biblioteca","93","125.307271627433","1","4","55.7713719277565","56.2711804485385","0"
"2024-12-16","Biblioteca","103","94.3609673904986","3","0","56.9172175216026","40.0519483297881","0"
"2024-12-17","Biblioteca","102","104.764292988649","3","3","27.2277092591662","36.2795909917241","0"
"2024-12-18","Biblioteca","92","131.926186404252","2","1","61.0969300235067","63.8692655107865","0"
"2024-12-19","Biblioteca","87","147.113406780977","5","4","38.2958186347233","67.4995503656494","0"
"2024-12-20","Biblioteca","98","112.766690916459","0","4","66.273518094002","64.1807458984996","0"
"2024-12-21","Biblioteca","267","167.146776251021","2","0","43.1605206432742","30.784173505056","0"
"2024-12-22","Biblioteca","93","140.524034724306","2","3","58.9911956779562","51.3093288868194","0"
"2024-12-23","Biblioteca","85","156.217291869156","2","1","55.5507791520462","52.0060860388144","0"
"2024-12-24","Biblioteca",NA,"187.92114826953","1","4","59.5397349574037","63.322287259283","1"
"2024-12-25","Biblioteca","95","115.884465120925","0","3","45.7622385024593","57.3073636945095","0"
"2024-12-26","Biblioteca","98","158.919038655231","3","3","67.8541811507962","39.8002068472072","0"
"2024-12-27","Biblioteca","92","145.118051354692","2","5","47.1597114014861","62.3657950819485","0"
"2024-12-28","Biblioteca","92","139.418343916682","3","4","66.9007347963576","64.3718847199393","0"
"2024-12-29","Biblioteca","96","109.582640261988","1","1","54.07691546212","40.8316779898469","0"
"2024-12-30","Biblioteca","89","172.297644950865","5","7","54.1923065064387","40.4600788004491","0"
"2024-12-31","Biblioteca","98","161.672093026588","3","1","52.9357747224994","49.7144646807287","0"
"2025-01-01","Biblioteca","93","138.601117755962","1","3","58.2366991307384","33.7481974299058","0"
"2025-01-02","Biblioteca","89",NA,"1","3","66.2202073439048","85.7933046475879","1"
"2025-01-03","Biblioteca","85","140.545130484307","2","1","54.8626270893442","64.8157795624191","0"
"2025-01-04","Biblioteca","282","178.542223661747","0","1","31.7281028982755","64.54768046423","0"
"2025-01-05","Biblioteca","80","167.230131440341","2","2","49.0709687157559","68.3677612605815","0"
"2025-01-06","Biblioteca","106","147.559925038104","0","3","57.3252940787095","81.2549251704891","0"
"2025-01-07","Biblioteca","91","148.259359362919","2","1","36.1437864872335","69.6643049040565","0"
"2025-01-08","Biblioteca","94","147.476455562581","3","4","40.995971768898","61.1526628769656","0"
"2025-01-09","Biblioteca","91","148.743532332511","3","0","55.4667914189265","52.5654607418161","0"
"2025-01-10","Biblioteca","102","148.181902307442","2","1","52.7030104410894","55.36094319976","0"
"2025-01-11","Biblioteca","86","113.917018993356","0","4","53.1364792215987","62.2109571535666","0"
"2025-01-12","Biblioteca","75","158.627052326255","2","2","54.4942797071258","63.1544556650913","0"
"2025-01-13","Biblioteca","84","101.729758323127","1","0","58.8254474869915","62.8580380549623","0"
"2025-01-14","Biblioteca","99","157.013979121166","1","0","48.827262259928","70.2374207752306","0"
"2025-01-15","Biblioteca","85","183.061863213394","2","3","63.7364019845561","45.3448765282547","0"
"2025-01-16","Biblioteca","87","130.687723098069","2","4","51.5050587969246","58.8926519412289","0"
"2025-01-17","Biblioteca","83","141.440904045632","2","3","55.4892602922448","51.3157129857335","0"
"2025-01-18","Biblioteca","91","146.794160533317","8","1","51.0182716780664","64.1478163808902","0"
"2025-01-19","Biblioteca","100","141.422208306169","2","3","63.5788143796729","62.5915670635968","0"
"2025-01-20","Biblioteca","84","137.048085255977","0","1","41.4267338932975","76.3657085090516","0"
"2025-01-21","Biblioteca","105","151.287961348698","4","2","65.4222443012268","56.5042484400448","0"
"2025-01-22","Biblioteca",NA,"402.468615004727","4","3","68.2821399443353","58.0047941516615","1"
"2025-01-23","Biblioteca","101","122.38314077171","0","4","60.4646426380734","64.2563284543698","0"
"2025-01-24","Biblioteca","90","126.821659005954","3","7","66.6403381080894","71.2736884259976","0"
"2025-01-25","Biblioteca","92","145.363772214992","0","4","54.9682173313343","54.936734381023","0"
"2025-01-26","Biblioteca","89","112.783117636688","4","3","62.3066106962486","61.0945918740806","0"
"2025-01-27","Biblioteca","86","165.325557657787","4","4","38.5502035476183","45.2001068239016","0"
"2025-01-28","Biblioteca","86","126.23021164443","2","3","73.1465944380287","58.9247864607705","0"
"2025-01-29","Biblioteca","103","137.946243687962","3","2","60.8035059723255","76.558172974981","0"
"2025-01-30","Biblioteca","86","118.128498430664","2","6","54.6707065522568","65.8412209614879","0"
"2025-01-31","Biblioteca","94","98.5273840830669","4","7","61.0808734771927","70.3008765855923","0"
"2025-02-01","Biblioteca","195","94.2027695455244","2","6","65.730959187325","80.7927262432943","0"
"2025-02-02","Biblioteca","104","112.08790089389","2","1","66.0731788105413","45.4169712269314","0"
"2025-02-03","Biblioteca","91","152.745799205535","1","5","49.0842524306399","65.874106950157","0"
"2025-02-04","Biblioteca","99","106.957736515912","3","2","53.1723527385237","54.6993326321022","0"
"2025-02-05","Biblioteca","103","173.133810078506","2","0","42.1633010170087","55.1378155103994","0"
"2025-02-06","Biblioteca","91","133.50594294141","2","4","36.9426395441994","30.2223683289105","0"
"2025-02-07","Biblioteca","94","143.68874859457","1","0","53.9252925324398","60.3268538380524","0"
"2025-02-08","Biblioteca","88","105.918700203417","4","3","61.078377067417","87.8194815741909","0"
"2025-02-09","Biblioteca","90","210.317509940499","1","2","53.5105766680887","71.1269517146597","0"
"2025-02-10","Biblioteca","105","116.43893658008","2","2","67.6781141292931","51.7974438957046","0"
"2025-02-11","Biblioteca","80","141.614072224629","4","3","63.4056546547778","77.9028599004729","0"
"2025-02-12","Biblioteca","91","110.877532294831","1","2","57.5390643650002","67.3924686079037","0"
"2025-02-13","Biblioteca","81","160.330703008159","1","2","72.7450930661994","55.5592128517044","0"
"2025-02-14","Biblioteca","98","148.52446536314","5","0","62.874743626416","83.394635679506","0"
"2025-02-15","Biblioteca","94","166.163545510229","2","6","51.6472389963306","63.2067653703773","0"
"2025-02-16","Biblioteca","85","130.889247548652","1","2","41.6668119938688","64.530246242977","0"
"2025-02-17","Biblioteca","99","148.437075734976","2","0","55.3911228836275","70.1611337886346","0"
"2025-02-18","Biblioteca","97","131.905602004514","1","2","34.4978010066169","62.6429321268379","0"
"2025-02-19","Biblioteca","81","79.6325470017131","4","4","58.3641073440908","32.9288964986367","0"
"2025-02-20","Biblioteca","105","159.295183488826","3","0","59.536609339179","63.993295414901","0"
"2025-02-21","Biblioteca","88","171.802876026077","2","4","67.8688821204757","51.5573141534077","0"
"2025-02-22","Biblioteca","84","139.079216052678","1","4","73.577219018951","49.4303632963239","0"
"2025-02-23","Biblioteca","88","87.5102724554118","1","6","43.6499349737808","55.2199158502138","0"
"2025-02-24","Biblioteca","100","147.347960782092","5","3","80.3783573562025","73.0553624416016","0"
"2025-02-25","Biblioteca","78","151.119245342721","1","0","49.0947563199999","69.9654755179352","0"
"2025-02-26","Biblioteca","78","127.595777297747","0","2","69.0210579120204","73.2767921624554","0"
"2025-02-27","Biblioteca","108","185.688387337085","5","3","61.5011484141989","50.6195377124723","0"
"2025-02-28","Biblioteca","97","169.819841571324","1","1","65.8990709502631","53.9325034032744","0"
"2025-03-01","Biblioteca","109","153.10555391846","1","3","52.8812358177618","84.6422781089722","0"
"2025-03-02","Biblioteca","100","136.455015651385","0","3","47.4350325442948","60.8823445908624","0"
"2025-03-03","Biblioteca","104","131.057620979532","2","6","51.3437919387986","46.4987473382172","0"
"2025-03-04","Biblioteca","79",NA,"3","1","55.1405541210919","63.8453838741345","1"
"2025-03-05","Biblioteca","105","149.124498179215","3","2","46.1860443412967","60.8019398747478","0"
"2025-03-06","Biblioteca",NA,"110.830723863615","1","3","66.5653349238332","42.6516546200495","1"
"2025-03-07","Biblioteca","85",NA,"2","5","71.8760768346392","66.4708070368921","1"
"2025-03-08","Biblioteca","252","159.557827431195","4","2","63.7659636642801","71.7845516271043","0"
"2025-03-09","Biblioteca","68","199.058230632286","2","2","50.2749697786429","49.1657973655883","0"
"2025-03-10","Biblioteca","100","112.064883714816","5","5","58.3993136700545","44.0127023268053","0"
"2025-03-11","Biblioteca","88","137.414991856404","2","3","53.2198012833072","44.5017455376544","0"
"2025-03-12","Biblioteca","99","165.972075249406","6","2","54.1693280776179","51.5545948012738","0"
"2025-03-13","Biblioteca","70","141.83149646448","0","3","70.8209157633234","57.3268711158759","0"
"2025-03-14","Biblioteca","103","150.526973514351","1","4","78.6994088940373","32.7135382685173","0"
"2025-03-15","Biblioteca","93","131.138503391143","1","1","53.2252191163927","62.1765124672266","0"
"2025-03-16","Biblioteca","91","127.741454386824","2","2","60.6979643594304","56.2571670238549","0"
"2025-03-17","Biblioteca","101","141.53318323201","7","1","48.2518283824218","63.0327335151202","0"
"2025-03-18","Biblioteca","86","131.507322785203","5","6","64.7456965484917","48.0859720728696","0"
"2025-03-19","Biblioteca","85","180.532207484124","2","3","58.2571455778644","71.4470419387844","0"
"2025-03-20","Biblioteca","84","158.946251151025","1","1","58.6300681878483","58.3783988608948","0"
"2025-03-21","Biblioteca","95","122.37674569503","2","3","52.7168117769389","52.7753714809312","0"
"2025-03-22","Biblioteca","71","138.385756131807","2","2","59.0081459591211","58.7033231210844","0"
"2025-03-23","Biblioteca","77","124.139099814016","2","2","39.079866189798","60.0295082730528","0"
"2025-03-24","Biblioteca","98","90.1675838781323","0","2","56.6967861402512","65.7072893917443","0"
"2025-03-25","Biblioteca","86","141.318954190887","2","3","51.9091060946136","49.4676289283317","0"
"2025-03-26","Biblioteca","114","119.954482880177","2","4","54.8021744323669","63.0953474333448","0"
"2025-03-27","Biblioteca","97","117.410137699156","1","0","74.6474511893245","56.5047891054639","0"
"2025-03-28","Biblioteca","89","142.296440899079","2","2","54.2711246166241","60.4094085402935","0"
"2025-03-29","Biblioteca",NA,"367.122902120786","0","5","51.2857144722727","45.5190151055407","1"
"2025-03-30","Biblioteca","98","98.7595007997807","1","2","38.3999127471632","48.3668894001935","0"
"2025-03-31","Biblioteca","99","170.94166127632","2","5","63.637899276382","52.2664084925716","0"
"2025-04-01","Biblioteca","94","138.310842548966","1","2","68.7536344422819","44.2483783676678","0"
"2025-04-02","Biblioteca","97","114.624562480781","2","3","47.3722262720077","74.8432476501115","0"
"2025-04-03","Biblioteca","84","129.775815156709","3","4","53.8454957234691","58.515901684543","0"
"2025-04-04","Biblioteca","91","186.220006020755","0","4","59.46960162683","77.8405851647136","0"
"2025-04-05","Biblioteca","78","113.724622021302","0","6","53.5377293272944","62.1132263727818","0"
"2025-04-06","Biblioteca","90","151.392754417311","2","4","35.4528735906431","56.7994558831016","0"
"2025-04-07","Biblioteca","83","479.858259998622","2","8","55.3725758759992","80.8191866573979","0"
"2025-04-08","Biblioteca","108","135.702219497048","2","2","54.8000846581559","51.5830231063191","0"
"2025-04-09","Biblioteca","76","156.751204264136","2","5","50.6341075182426","46.0028213524087","0"
"2025-04-10","Biblioteca","80","157.849114026062","1","4","29.839400090631","69.3483648618417","0"
"2025-04-11","Biblioteca","81","131.34290694357","2","2","68.6126928485868","48.5910726959962","0"
"2025-04-12","Biblioteca","100","137.930921178572","4","4","52.0888987693782","31.3598595052389","0"
"2025-04-13","Biblioteca","99","133.202799972349","2","1","46.977299475604","47.9829952554215","0"
"2025-04-14","Biblioteca","100","94.8123551491023","3","3","62.8492222414909","57.5208714759692","0"
"2025-04-15","Biblioteca",NA,"158.217186005593","3","4","63.1297516755236","49.309428712484","1"
"2025-04-16","Biblioteca","104","171.478703531772","3","3","51.6289226115892","67.5613184526711","0"
"2025-04-17","Biblioteca","97","132.203011608617","2","1","50.0070708794096","48.5386764846134","0"
"2025-04-18","Biblioteca","93","104.377067217868","2","7","35.5010598261186","48.2752289548812","0"
"2025-04-19","Biblioteca","82",NA,"1","1","65.2641211586266","44.1839979474409","1"
"2025-04-20","Biblioteca","94","154.526937163644","1","1","64.2483130182005","80.1904862802316","0"
"2025-04-21","Biblioteca","88","120.945822495821","4","3","57.5358424821964","71.032142832161","0"
"2025-04-22","Biblioteca","88","152.423789811405","2","5","63.6728546599786","53.6212024139178","0"
"2025-04-23","Biblioteca","99","165.648698469037","2","4","50.7882742147154","68.3272754834687","0"
"2025-04-24","Biblioteca","92","117.373272950365","1","3","39.6929686655491","77.9786750470184","0"
"2025-04-25","Biblioteca","74","255.186877085652","2","5","59.0603858072343","60.9048288408228","0"
"2025-04-26","Biblioteca","79","188.331587417785","0","4","45.9375771647127","49.9263950604721","0"
"2025-04-27","Biblioteca","75","148.701024668465","2","3","54.0208755637675","56.9523976664713","0"
"2025-04-28","Biblioteca","80","132.96381410051","2","1","55.3864940266134","75.4396789724396","0"
"2025-04-29","Biblioteca","94","160.510284472138","1","5","59.5896665246443","72.7542705618806","0"
"2025-04-30","Biblioteca","79","106.435702191662","3","2","70.3530397291257","66.4016352463183","0"
"2025-05-01","Biblioteca","99","154.379141125367","3","5","44.3993227507532","66.5538354530022","0"
"2025-05-02","Biblioteca","96",NA,"3","2","35.0853177649545","65.8235894263084","1"
"2025-05-03","Biblioteca","72","176.804258437025","1","5","56.7809009223739","61.4468650198417","0"
"2025-05-04","Biblioteca","90","107.294790978265","5","2","46.720460328153","91.2153111396811","0"
"2025-05-05","Biblioteca","96","143.808934249931","0","3","60.5714622384985","53.9250332982228","0"
"2025-05-06","Biblioteca","77","137.3506809351","4","5","66.2524545043957","68.2265359445739","0"
"2025-05-07","Biblioteca","76","144.499065464796","0","3","58.8738867840924","65.308125012247","0"
"2025-05-08","Biblioteca","81","164.07371388586","6","4","55.4073731681036","66.5705598602551","0"
"2025-05-09","Biblioteca","85","132.271142621663","2","0","36.3475689504084","60.8922913619462","0"
"2025-05-10","Biblioteca","76","91.0169569635097","1","7","55.6727286486468","80.8295668976647","0"
"2025-05-11","Biblioteca","97","135.080469092249","1","0","42.3019625208049","51.6657334682216","0"
"2025-05-12","Biblioteca","82","148.693974606946","2","6","53.1356818008864","25.0494414295603","0"
"2025-05-13","Biblioteca","89",NA,"4","4","59.9663428107571","52.7449211646084","1"
"2025-05-14","Biblioteca","85","128.455291273524","0","3","59.7008052255802","40.0180427936557","0"
"2025-05-15","Biblioteca","110","172.222244012066","2","2","54.5169573211518","43.8856237601824","0"
"2025-05-16","Biblioteca","82","172.532431713858","1","6","58.7995219416656","80.831656612084","0"
"2025-05-17","Biblioteca","94","128.24786512821","2","4","56.4645785739767","54.8324013453457","0"
"2025-05-18","Biblioteca","87","158.906076739301","2","2","43.9136455828527","56.8213012555597","0"
"2025-05-19","Biblioteca","85","145.238912565557","0","2","37.9125885979668","59.1292114004045","0"
"2025-05-20","Biblioteca","106","103.016945773997","1","7","59.6635917218522","38.6186794145597","0"
"2025-05-21","Biblioteca","84","142.803577984209","3","1","45.4647544359929","51.6793602072553","0"
"2025-05-22","Biblioteca","101","106.189863314141","1","4","50.6977901563253","69.0597360194862","0"
"2025-05-23","Biblioteca","90","112.560576056109","3","3","52.2213761612382","55.4252173452388","0"
"2025-05-24","Biblioteca","80","106.564699738562","2","2","56.6666753708662","63.9061558558615","0"
"2025-05-25","Biblioteca","84","128.208439764962","4","5","51.4906604657665","63.8826549449828","0"
"2025-05-26","Biblioteca","90","142.390042482346","0","4","61.024092004095","27.1601795954747","0"
"2025-05-27","Biblioteca","91","144.31094587533","3","1","50.3374154383292","61.3018398467004","0"
"2025-05-28","Biblioteca","94","114.206170791852","2","1","61.4282778492627","63.7560478561201","0"
"2025-05-29","Biblioteca","86","157.417265859845","3","3","55.915853977215","50.1138722580962","0"
"2025-05-30","Biblioteca","85","182.534916193606","3","1","49.4572712141163","60.3616546618175","0"
"2025-05-31","Biblioteca","100","54.8930758502548","1","1","55.3407471359853","58.6654296331628","0"
"2025-06-01","Biblioteca","82","119.297183914132","1","6","54.2114743001232","71.6007536506556","0"
"2025-06-02","Biblioteca","95","166.206046793007","3","3","55.629353756135","77.3053562544247","0"
"2025-06-03","Biblioteca","86","109.117346064671","4","4","51.0633910000621","45.0326946833196","0"
"2025-06-04","Biblioteca","92","159.748325630728","0","4","51.3878033860833","49.5693529112177","0"
"2025-06-05","Biblioteca","88","204.932223014503","0","2","67.3669327477428","41.6853910897931","0"
"2025-06-06","Biblioteca","94","176.837150005723","2","2","68.6869370990942","72.7222356192913","0"
"2025-06-07","Biblioteca","107","164.543096782834","2","12","53.0671214912793","54.9267356152703","0"
"2025-06-08","Biblioteca","69","131.502274987952","4","2","54.704638344142","84.750840631827","0"
"2025-06-09","Biblioteca","88","112.567627115074","1","1","83.6539709746868","55.9927042513682","0"
"2025-06-10","Biblioteca","111","159.492397178133","2","2","63.3793138514361","59.3353437861408","0"
"2025-06-11","Biblioteca","91","116.397394142182","2","1","46.021328028148","56.1940361401613","0"
"2025-06-12","Biblioteca","318","165.331249935303","4","5","46.7606667083612","43.6319007922834","0"
"2025-06-13","Biblioteca","109","143.316754051166","5","2","78.977895929845","75.2293913030819","0"
"2025-06-14","Biblioteca","91","121.115502619966","0","4","53.7444361364865","63.3104659745203","0"
"2025-06-15","Biblioteca","101","119.528840689222","4","3","55.7585139976147","56.7056482712538","0"
"2025-06-16","Biblioteca","91","141.485805436917","3","2","56.1969429643162","77.6471071922908","0"
"2025-06-17","Biblioteca","85","103.909851072674","2","4","57.6485473661154","59.8085970284339","0"
"2025-06-18","Biblioteca","93","137.286029718823","1","3","51.1186602075678","72.8084346723964","0"
"2025-06-19","Biblioteca","90","119.65319441424","1","2","54.8224539120046","47.8190370918402","0"
"2025-06-20","Biblioteca","86","156.057507312098","4","5","46.7849679617812","40.4042826319886","0"
"2025-06-21","Biblioteca","98","163.674097731369","1","3","59.2854563953348","74.8841048833195","0"
